5406,baileto01,John,Garfield,Bailey,78,213,UCLA,1975-11-19,Los Angeles,,B
5407,bakerno01,Norman,Henry,Baker,72,180,none,1923-02-17,Victoria,1989-04-23,W
5408,bakervi01,Vincent,Lamont,Baker,82.5,232,Hartford,1971-11-23,Lake Wales,,B
5409,ballagr01,Gregory,,Ballard,79,215,Oregon,1955-01-29,Los Angeles,,B
5410,banksge01,Eugene,Lavon,Banks,79,215,Duke,1959-05-15,Philadelphia,,B
8129,thompbi02,Bill,,Thompson,76,0,DeSales,,,,W
5411,banksma01,Arthur,LeMarcus,Banks,74,200,UNLV,1981-11-19,Las Vegas,,B
5412,bannike01,Kenneth,Darnell,Bannister,81,235,St. Augustine,1960-04-01,Baltimore,,B
5413,bantomi01,Michael,Allen,Bantom,81,200,St. Joseph's (PA),1951-12-03,Philadelphia,,B
5414,bardost01,Stephen,Dean,Bardo,77,190,Illinois,1968-04-05,Henderson,,B
5415,barkecl01,Clifford,Eugene,Barker,74,185,Kentucky,1921-01-15,Yorktown,1998-03-17,W
5416,barketo01,Thomas,Kevin,Barker,83,225,Hawaii,1955-03-11,Harlingen,,B
5417,barksdo01,Donald,Argee,Barksdale,78,200,UCLA,1923-03-31,Oakland,1993-03-08,B
5418,barnedi01,Richard,,Barnett,76,190,Tennessee State,1936-10-02,Gary,,B
5419,barneji01,Velvet,James,Barnes,80,210,Texas Western,1941-04-13,Tuckerman,2002-09-14,B
5420,barneji02,James,Franklin,Barnett,76,170,Oregon,1944-07-07,Greenville,,W
5421,barnena01,Nathaniel,,Barnett,75,175,Akron,1953-01-29,,,B
5422,barremi01,Michael,Thomas,Barrett,74,155,West Virginia Tech,1943-09-05,Montgomery,2011-08-09,W
5423,barrmi01,Michael,J.,Barr,75,180,Duquesne,1950-10-19,Canton,,W
5424,barrmo01,Thomas,L.,Barr,76,195,Duquesne,1944-06-19,(ht) Pittsburgh,,W
5425,barryri01,Richard,Francis  Dennis,Barry,79,205,Miami (FL),1944-03-28,Elizabeth,,W
5426,barteed01,Edward,John,Bartels,77,195,North Carolina State,1925-10-08,New York,2007-11-04,W
5427,bartovi01,Victor,,Bartolome,84,230,Oregon State,1948-09-29,Santa Barbara,,W
5428,basdeed01,Edward,Richard,Basden,77,215,Charlotte,1983-02-15,New York,,B
5429,basseti01,Eugene,Timothy,Bassett,80,225,Georgia,1951-04-01,Washington,,B
5430,batesbi01,Billy,Ray,Bates,76,210,Kentucky State,1956-05-31,Kosciusko,,B
5431,batismi01,Michael,James,Batiste,80,225,Arizona State,1977-11-21,Inglewood,,B
5432,battito01,Demetrius,Antonio,Battie,83,230,Texas Tech,1976-02-11,Dallas,,B
5433,battlke01,Kenneth,R.,Battle,78,210,Illinois,1964-10-10,Aurora,,B
5434,battoda01,David,Robert,Batton,82,240,Notre Dame,1956-03-26,Baltimore,,W
5435,baumhfr01,Frank,Conrad,Baumholtz,70,170,Ohio University,1918-10-07,Midvale,1997-12-14,W
5436,baumjo01,John,,Baum,77,200,Temple,1946-06-17,Philadelphia,,B
5437,beached01,Edward,Leon,Beach,75,200,West Virginia ,1929-01-25,,1996-03-15,W
5438,beardal01,Albert,,Beard,81,200,Norfolk State,1942-04-27,Fort Valley,,B
5439,beardbu01,Alfred,,Beard,75,185,Louisville,1947-05-04,Hardinsburg,,B
5440,beaslch01,Charles,P.,Beasley,77,190,Southern Methodist,1945-09-23,Shawnee,,W
5441,beckby01,A.,Byron,Beck,81,225,Denver,1945-01-25,Ellensburg,,W
5442,beckear01,Arthur,C.,Becker,78.5,205,Arizona State,1942-01-12,Akron,,W
5443,beckemo01,Morris,R.,Becker,73,185,Duquesne,1917-02-24,,1996-01-09,W
5444,becker01,Ernest,Joseph,Beck,76,190,Pennsylvania,1931-12-11,Philadelphia,,W
5445,bedelbo01,Robert,George,Bedell,79,205,Stanford,1944-06-26,Los Angeles,,W
5446,beendha01,Henry,G.,Beenders,77.5,185,LIU,1916-06-02,Haarlem,2003-10-25,W
5447,behagro01,Ronald,Michael,Behagen,81,185,Minnesota,1951-01-14,New York,,B
5448,bellawa01,Walter,Jones,Bellamy,82.5,225,Indiana,1939-07-24,New Bern,,B
5449,bellwh01,William,Hoyet,Bell,72,174,North Carolina State,1932-09-13,Monticello,,W
5450,bemorir01,Irving,,Bemoras,75,185,Illinois,1930-11-18,Chicago,2007-11-01,W
5451,benjabe01,Lenard,Benoit,Benjamin,84,250,Creighton,1964-11-22,Monroe,,B
5452,benneme01,Melvin,P.,Bennett,79,200,Pittsburgh,1955-01-04,Pittsburgh,,B
5453,bennesp01,Willis,,Bennett,75,190,Winston-Salem,1943-08-04,Lakewood,,B
5454,benneto01,Anthony,Guy,Bennett,72,175,Wisconsin-Green Bay,1969-06-01,Green Bay,,W
5455,bensoke01,Michael,Kent,Benson,82,235,Indiana,1954-12-27,New Castle,,W
5456,bercege01,Eugene,D.,Berce,71,175,Marquette,1926-11-22,,,W
5457,beshode01,Delmer,,Beshore,71,165,California (PA),1956-11-29,Mechanicsburg,,W
5458,bialowe01,Wesley,John,Bialosuknia,74,185,Connecticut,1945-06-08,Poughkeepsie,,W
5459,biancal01,Alfred,A.,Bianchi,75,185,Bowling Green,1932-03-26,Long Island City,,W
5460,biasaha01,Henry,Arcado,Biasatti,71,175,Assumption (ONT),1922-01-14,Beano,1996-04-20,W
5461,bibbyhe01,Charles,Henry,Bibby,73,185,UCLA,1949-11-24,Franklinton,,B
5462,bibbymi01,Michael,,Bibby,73,190,Arizona,1978-05-13,Cherry Hill,,B
5463,biedeed01,Edward,Joseph,Biedenbach,73,175,North Carolina State,1945-08-12,Pittsburgh,,W
5464,bigelbo01,Robert,S.,Bigelow,79,215,Pennsylvania,1953-12-26,Boston,,W
5465,bingda01,David,,Bing,75,180,Syracuse,1943-11-24,Washington,,B
5466,bishoga01,Robert,Gale,Bishop,75,195,Washington State,1922-06-04,Bellingham,2003-12-26,W
5467,blackal01,Robert,Alexander,Blackwell,78,250,Monmouth College,1970-06-27,Toms River,,B
5468,blackch01,Charles,Bradford,Black,76,195,Kansas,1921-06-15,Arco,1992-12-22,W
5469,blackna01,Nathaniel,,Blackwell,76,170,Temple,1965-02-15,Philadelphia,,B
5470,blackto01,Thomas,Donald,Black,82,220,South Dakota State,1941-07-09,LaCrosse,,W
5471,blakest01,Steven,Hanson,Blake,75,172,Maryland,1980-02-26,Hollywood,,W
5472,blalowi01,William,Anthony,Blalock,72,205,Iowa State,1983-09-08,Boston,,B
5473,blaylmo01,Daron,Oshay,Blaylock,72,180,Oklahoma,1967-03-20,Garland,,B
5474,bloommi01,Meyer,,Bloom,78,190,Temple,1915-01-14,New York,1993-06-05,W
5475,blumera01,Bernard,Ray,Blume,76,185,Oregon State,1958-09-23,Valdosta,,B
5476,bockhbu01,Arlen,Dale,Bockhorn,76,200,Dayton,1933-07-08,Campbell Hill,,W
5477,boerwto01,Thomas,F.,Boerwinkle,84,265,Tennessee,1945-08-23,Cleveland,,W
5478,boguemu01,Tyrone,Curtis,Bogues,63,136,Wake Forest,1965-01-09,Baltimore,,B
5479,bolgebi01,William,J.,Bolger,77,205,Georgetown,1931-08-21,,2009-10-08,W
5480,bolstdo01,F.,Douglas,Bolstorff,76,195,Minnesota,1931-10-29,,,W
5481,bondph01,Phillip,Damone,Bond,74,175,Louisville,1954-07-27,Louisville,,B
5482,bonharo01,Ronald,D.,Bonham,76.5,192,Cincinnati,1942-05-31,Muncie,,W
5483,bonnema01,Matthew,Robert,Bonner,82,240,Florida  ,1980-04-05,Concord,,W
5484,bookebu01,Harold,,Booker,82,230,Cheyney State,1945-07-20,,,B
5485,boonejo01,Oscar,Joshua,Boone,82,237,Connecticut,1984-11-21,Mount Airy,,B
5486,boonero01,Ronald,Bruce,Boone,74,200,Idaho State,1946-09-06,Oklahoma City,,B
5487,boozebo01,Robert,Lewis,Boozer,80,215,Kansas State,1937-04-26,Omaha,2012-05-19,B
5488,bornhja01,Jacob,,Bornheimer,77,200,Muhlenberg,1927-06-29,New Brunswick,1986-09-10,W
5489,borsaik01,Costic,F.,Borsavage,80,220,Temple,1924-07-25,(ht) Plymouth,,W
5490,borylvi01,Vincent,Joseph,Boryla,76.5,210,Denver,1927-03-11,East Chicago,,W
5491,boshch01,Christopher,Wesson,Bosh,82,210,Georgia Tech,1984-03-02,Dallas,,B
5492,bostiji01,James,,Bostic,79,225,New Mexico State,1953-01-28,Brooklyn,,B
5493,bostola01,Lawrence,D.,Boston,80,225,Maryland,1956-05-18,Cleveland,,B
5494,bosweto01,Tommy,G.,Boswell,79,220,South Carolina,1953-10-02,Montgomery,,B
5495,bovendo01,Donald,E.,Boven,76,210,Western Michigan,1925-03-06,Kalamazoo,2011-03-10,W
5496,bowdlca01,James,Calloway,Bowdler,82,245,Old Dominion,1977-03-31,Sharps,,W
5497,bowento01,Tommie,Lee,Bowens,79.5,220,Grambling,1940-07-07,Okolona,,B
5498,bowiesa01,Samuel,Paul,Bowie,85,235,Kentucky,1961-03-17,Lebanon,,B
5499,bowmana01,Nathaniel,,Bowman,82,230,Wichita State,1943-03-19,Fort Worth,1984-12-11,B
5500,boycedo01,Donald,Nathaniel,Boyce,77,195,Colorado,1973-09-02,Chicago,,B
5501,boydfr01,Fred,L.,Boyd,74,180,Oregon State,1950-06-13,Bakersfield,,B
5502,bracest01,Stephen,Henry,Bracey,73,175,Tulsa,1950-08-01,Brooklyn,,B
5503,bradlbi01,William,Warren,Bradley,77,205,Princeton,1943-07-28,Crystal City,,W
5504,bradlji01,James,Arthur,Bradley,80,215,Northern Illinois,1952-03-16,East Chicago,1982-02-20,B
5505,bradljo01,Joseph,L.,Bradley,75,170,Oklahoma A&M,1928-09-24,Washington,1987-06-05,W
5506,bramlaj01,Aaron,Jordan,Bramlett,82,227,Arizona,1977-01-10,DeKalb,,W
5507,brandte01,Thomas,Terrell,Brandon,71,173,Oregon,1970-05-20,Portland,,B
5508,bransbr01,Bradley,Alexander,Branson,82,220,Southern Methodist,1958-09-24,Harvey,,W
5509,bransje01,Herman,Jesse,Branson,79,195,Elon,1942-01-07,Burlington,,W
5510,brascji01,James,J.,Brasco,73,170,NYU,1931-02-03,,,W
5511,bratzmi01,Michael,Louis,Bratz,74,185,Stanford,1955-10-17,Lompoc,,W
5512,breauti01,Timothy,,Breaux,78,215,Wyoming,1970-09-19,Baton Rouge,,B
5513,bremejr01,Ernest,,Bremer,73,185,St. Bonaventure,1980-09-19,Cleveland,,B
5514,brennpe01,Peter,Joseph,Brennan,78,190,North Carolina,1936-09-23,Brooklyn,2012-06-08,W
5515,brennto01,Thomas,F.,Brennan,75,195,Villanova,1930-08-06,(ht) Brooklyn,1990-02-11,W
5516,breuera01,Randall,W.,Breuer,87,230,Minnesota,1960-10-11,Lake City,,W
5517,breweji01,James,Turner,Brewer,81,210,Minnesota,1951-12-03,Maywood,,B
5518,brewero01,Ronald,Charles,Brewer,76,180,Arkansas,1955-09-16,Fort Smith,,B
5519,brickfr01,Francis,Anthony,Brickowski,81,240,Penn State,1959-08-14,Bayville,,W
5520,bridgbi01,William,C.,Bridges,77,228,Kansas,1939-04-04,Hobbs,,B
5521,bridgju01,Ulysses,Lee,Bridgeman,77,210,Louisville,1953-09-17,East Chicago,,B
5522,brighal01,Horace,Albert,Brightman,74,195,Long Beach State,1923-09-22,Eureka,1992-06-10,W
5523,brindau01,Audley,,Brindley,76,175,Dartmouth,1923-12-31,Mineola,1957-11-19,W
5524,brittmi01,Michael,James,Brittain,84,235,South Carolina,1963-06-21,Clearwater,,W
5525,brogaji01,James,Riley,Brogan,76,185,West Virginia Wesleyan,1958-02-24,Ardmore,,W
5526,brookmi01,Michael,Anthony,Brooks,79,220,LaSalle,1958-08-17,Philadelphia,,B
5527,brookpr01,Emery,Price,Brookfield,76,185,West Texas State,1920-05-11,Floydada,2006-04-17,W
5528,brownbo01,Robert,Edward,Brown,76,205,Miami (OH),1923-11-12,,,W
5529,brownch01,Clarence,,Brown,79,214,North Carolina State,1968-02-29,New York,,B
5530,brownda01,Darrel,K.,Brown,74,175,Humboldt State,1923-03-14,,1990-10-07,W
5531,brownde01,DeCovan,Kadell,Brown,73,160,Jacksonville,1968-11-29,Jacksonville,,B
5532,brownde03,Daniel,,Brown,72,181,Illinois,1984-08-17,Jackson,,B
5533,brownji01,James,,Browne,82,235,none,1930-01-01,Midlothian,,W
5534,brownke01,Albert,Kedrick,Brown,79,222,Okaloosa-Walton CC,1981-03-18,Zachary,,B
5535,brownla01,Lawrence,Harvey,Brown,69,160,North Carolina ,1940-09-14,Brooklyn,,W
5536,brownmi01,Michael,,Brown,81,257,George Washington,1963-07-19,Newark,,B
5537,brownmy01,Julian,Myron,Brown,74,180,Slippery Rock,1969-11-03,McKees Rocks,,B
5538,brownpj01,Collier,,Brown,83,225,Louisiana Tech,1969-10-14,Detroit,,B
5539,brownro01,Roger,William,Brown,77,205,Dayton,1942-05-22,Brooklyn,1997-03-04,B
5540,brownro02,Walter,Roger,Brown,83,225,Kansas,1950-02-23,Chicago,,B
5541,brownst01,Stanley,,Brown,75,200,none,1929-06-27,Philadelphia,2009-08-02,W
5542,brownto01,Anthony,William,Brown,75,185,Arkansas,1960-07-29,Chicago,,B
5543,bryanjo01,Joseph,Washington,Bryant,81,185,LaSalle,1954-10-19,Philadelphia,,B
5544,buckhjo01,Joseph,,Buckhalter,79,210,Tennessee State,1937-08-01,Jacksonville,,B
5545,buckngr01,Gregory,Derayle,Buckner,76,210,Clemson,1976-09-16,Hopkinsville,,B
5546,bucknqu01,William,Quinn,Buckner,75,190,Indiana,1954-08-20,Phoenix,,B
5547,bucknst01,Steven,Lee,Bucknall,78,215,North Carolina,1966-03-17,London,,B
5548,buddda01,David,L.,Budd,78,205,Wake Forest,1938-10-28,Woodbury,,W
8362,ashbi01,William,,Ash,,,,,,,
5550,bullama01,Matthew,Gordon,Bullard,82,215,Iowa,1967-06-05,West Des Moines,,W
5551,buncela01,Lawrence,Melvin,Bunce,84,240,Utah State,1945-07-29,Tacoma,,W
5552,bunchgr01,Darnell,Greg,Bunch,78,190,Cal. State - Fullerton,1956-05-15,San Bernardino,,B
5553,buntdi01,Richard,J.,Bunt,72,170,NYU,1930-07-13,New York,,W
5554,buntibi01,William,L.,Buntin,79,250,Michigan,1942-05-05,Detroit,1968-05-09,B
5555,buntibi02,William,Carl,Bunting,80,195,North Carolina,1947-08-26,New Bern,,W
5556,burdeti01,Luther,D.,Burden,74,185,Utah,1953-02-28,Haines City,,B
5557,burkepa01,Patrick,John,Burke,83,250,Auburn,1973-12-14,Dublin,,W
5558,burleto01,Tommy,Loren,Burleson,86,225,North Carolina State,1952-02-24,Crossnore,,W
5559,burmaja01,John,H.,Burmaster,75,190,Illinois,1926-12-23,Elgin,2005-09-28,W
5560,burnsji01,James,B.,Burns,75,195,Northwestern,1945-09-21,,,W
5561,burriar01,Arthur,C.,Burris,77,220,Tennessee,1924-04-07,,1993-09-19,W
5562,burrobo01,Robert,Brantley,Burrow,79,215,Kentucky,1934-06-29,Malvern,,W
5563,burroju01,Thomas,Harold,Burrough,80,242,Virginia,1973-01-18,Charlotte,,B
5564,burtoed01,Edward,,Burton,78,225,Michigan State,1939-08-13,Blytheville,,B
5565,burttst01,Steven,Dwayne,Burtt,74,185,Iona,1962-11-05,New York,,B
5566,busedo01,Donald,R.,Buse,76,190,Evansville,1950-08-10,Huntingburg,,W
5567,bustida01,David,C.,Bustion,80,215,Denver,1949-08-30,Gadsden,,B
5568,butchdo01,Donnis,,Butcher,74,200,Pikeville,1936-02-08,Williamsport,,W
5569,butleal01,Elbert,J.,Butler,74,175,Niagara,1938-07-09,Rochester,2000-07-17,B
5570,butleca01,James,Caron,Butler,79,217,Connecticut,1980-03-13,Racine,,B
5571,butlegr01,Gregory,Edward,Butler,83,240,Stanford,1966-03-11,Inglewood,,W
5572,butlemi01,Michael,Edward,Butler,74,170,Memphis State,1946-10-22,Memphis,,W
5573,bynumwi01,William,,Bynum,72,185,Georgia Tech,1983-01-04,Chicago,,B
5574,byrnema01,Martin,William,Byrnes,79,215,Syracuse,1956-04-30,Syracuse,,W
5575,byrneto01,Thomas,P.,Byrnes,75,175,Seton Hall,1923-02-19,New York,1981-01-09,W
5576,cableba01,Byrum,William,Cable,79,175,Bradley,1935-07-29,Monaca,,W
5577,calabge01,Gerald,A.,Calabrese,73,175,St. John's (NY),1925-02-04,,,W
5578,caldwji01,James,W.,Caldwell,82,225,Georgia Tech,1943-01-28,Durham,,W
5579,calhobi01,William,C.,Calhoun,75,180,San Francisco City,1927-11-04,San Francisco,,W
5580,calhoco01,David,L.,Calhoun,79,210,Pennsylvania,1950-11-01,Waukegan,,B
5581,callato01,Thomas,Francis,Callahan,73,180,Rockhurst,1921-06-02,,1996-10-03,W
5582,calveer01,Ernest,A.,Calverley,70,145,Rhode Island,1924-01-30,Pawtucket,2003-10-20,W
5583,campbto01,Anthony,,Campbell,79,215,Ohio State,1962-05-07,Teaneck,,B
5584,cannola01,Lawrence,T.,Cannon,76,195,LaSalle,1947-04-12,Philadelphia,,W
5585,carlho01,Howard,Hershey,Carl,69,160,DePaul,1938-06-07,Chicago,2005-10-24,W
5586,carlich01,Chester,Gray,Carlisle,77,195,California,1916-11-02,,1988-08-03,W
5587,carliri01,Richard,Preston,Carlisle,77,207,Virginia,1959-10-27,Ogdensburg,,W
5588,carlsal01,Alvin,Harold,Carlson,83,235,Southern California College         ,1951-09-17,Oceanside,,W
5589,carnebo01,Robert,Lee,Carney,75,170,Bradley,1932-08-03,,2011-11-09,W
5590,carpebo01,Robert,M.,Carpenter,77,200,East Texas State,1917-11-06,,1997-04-18,W
5591,carribo01,Robert,Frederick,Carrington,78,195,Boston College,1953-07-03,Brookline,,B
5592,carrida01,James,Darel,Carrier,75,185,Western Kentucky,1940-10-26,Warren County,,W
5593,carrke01,Kenneth,Alan,Carr,79,220,North Carolina State,1955-08-15,Washington,,B
5594,carrml01,Michael,Leon,Carr,78,205,Guilford,1951-01-09,Wallace,,B
5595,carrojo01,Joe,Barry,Carroll,82,225,Purdue,1958-07-24,Pine Bluff,,B
5596,carroma01,Matthew,John,Carroll,78,212,Notre Dame,1980-08-28,Pittsburgh,,W
5597,cartebu01,Clarence,Eugene,Carter,77,180,Indiana,1958-06-11,Springfield,,B
5598,cartefr01,Frederick,James,Carter,75,185,Mount St. Mary's,1945-02-14,Philadelphia,,B
5599,carteja01,John,Douglas,Carter,76,195,East Texas State,1924-07-25,,,W
5600,cartere01,Reginald,,Carter,75,169,St. John's (NY),1957-10-10,New York,1999-12-24,B
5601,cartero01,Ronald,,Carter,77,190,VMI,1956-08-31,Pittsburgh,,B
5602,cartevi01,Vincent,Lamar,Carter,78,215,North Carolina,1977-01-26,Daytona Beach,,B
5603,cartwbi01,James,William,Cartwright,85,230,San Francisco   ,1957-07-30,Lodi,,B
5604,cassesa01,Samuel,James,Cassell,75,185,Florida State,1969-11-18,Baltimore,,B
5605,catlesi01,Sidny,Leon,Catlett,78,230,Notre Dame,1948-04-18,,,B
5606,cattabo01,Robert,Lewis,Cattage,81,250,Auburn,1958-08-17,Huntsville,,B
5607,cavenro01,Ronnie,Goodall,Cavenall,85,230,Texas Southern,1959-04-30,Beaumont,,B
5608,cervial01,Alfred,Nicholas,Cervi,71,170,none,1917-02-12,Buffalo,2009-11-09,W
5609,chambbi01,William,Martin,Chamberlain,78,181,North Carolina,1949-12-16,,,B
5610,chambje01,Jerome,Purcell,Chambers,77,185,Utah,1943-07-18,Washington,,B
5611,chambto01,Thomas,Doane,Chambers,81,220,Utah,1959-06-21,Ogden,,W
5612,chambwi01,Wilton,Norman,Chamberlain,85,250,Kansas,1936-08-21,Philadelphia,1999-10-12,B
5613,chanedo01,Donald,R.,Chaney,77,210,Houston,1946-03-22,Baton Rouge,,B
5614,chapple01,Leonard,Roy,Chappell,80,240,Wake Forest,1941-01-31,Portage,,W
5615,charlke01,Kenneth,M.,Charles,75,180,Fordham,1951-07-10,,,B
5616,cheniph01,Philip,,Chenier,75,180,California,1950-10-30,Berkeley,,B
5617,chilcpe01,Peter,Shawn,Chilcutt,82,230,North Carolina,1968-09-14,Sumter,,W
5618,childjo01,Joshua,Malik,Childress,80,210,Stanford,1983-06-20,Harbor City,,B
5619,choneji01,James,Bernett,Chones,83,220,Marquette,1949-11-30,Racine,,B
5620,chrisdo01,Douglas,Dale,Christie,78,200,Pepperdine,1970-05-09,Seattle,,B
5621,chrisfr01,Frederick,L.,Christ,76,210,Fordham,1930-08-06,Glendale,,W
5622,chubist01,Stephen,,Chubin,74,200,Rhode Island,1944-02-08,New York,,W
5623,clarkdi01,Richard,C.,Clark,76,190,Eastern Kentucky,1944-01-05,Findley,1988-09-04,W
5624,clarkke01,Arian,Keon,Clark,83,220,UNLV,1975-04-16,Danville,,B
5625,claxtsp01,Craig,,Claxton,71,166,Hofstra,1978-05-08,Hempstead,,B
5626,cleamji01,James,Mitchell,Cleamons,75,184,Ohio State,1949-09-13,Lincolnton,,B
5627,clemeba01,John,Barry,Clemens,78,210,Ohio Wesleyan,1943-05-01,Dayton,,W
5628,cliftna01,Nathaniel,,Clifton,78,220,Xavier (LA),1922-10-13,England,1990-08-31,B
5629,cluggbo01,Robert,Marion,Cluggish,80,235,Kentucky,1917-09-18,Marion,2008-09-05,W
5630,clydebe01,Bennie,J.,Clyde,79,198,Florida State,1951-06-10,Albany,,B
5631,cofiefr01,Frederick,,Cofield,75,190,Eastern Michigan,1962-01-04,Ypsilanti,,B
5632,colembe01,Benjamin,,Coleman,81,235,Maryland,1961-11-14,Minneapolis,,B
5633,colesbi01,Vernell,Eufaye,Coles,73,180,Virginia Tech,1968-04-22,Covington,,B
5634,colliar01,Arthur,,Collins,76,185,Biscayne,1954-04-14,Sandersville,,B
5635,collido01,Paul,Douglas,Collins,78,180,Illinois State,1951-07-28,Christopher,,W
5636,collido02,Donald,,Collins,78,190,Washington State,1958-11-28,Toledo,,B
5637,colliji01,James,E.,Collins,74,175,New Mexico State,1946-11-24,Syracuse,,B
5638,collima01,Maurice,Rodney,Collins,78,220,Temple,1984-08-04,Philadelphia,,B
5639,collini01,Nicholas,John,Collison,81,255,Kansas,1980-10-26,Orange City,,W
5640,colonjo01,Joseph,F.,Colone,77,210,Bloomsburg State,1926-01-23,Berwick,2009-07-01,W
5641,coltest01,R.,Steven,Colter,75,165,New Mexico State,1962-07-24,Phoenix,,B
5642,combsle01,Edwin,Leroy,Combs,80,210,Oklahoma State,1961-01-01,Oklahoma City,,B
5643,comlela01,Lawrence,Robert,Comley,77,210,Kansas State,1939-08-17,,2006-01-21,W
5644,congdje01,Jeffrey,D.,Congdon,73,180,Brigham Young,1943-10-17,Elkhorn,,W
5645,conlege01,Donald,Eugene,Conley,80,215,Washington State,1930-11-10,Muskogee,,W
5646,conlela01,George,Larry,Conley,75,175,Kentucky,1944-01-22,,,W
5647,conlied01,Edward,James,Conlin,77,200,Fordham,1933-09-02,,,W
5648,conloma01,Martin,McBride,Conlon,82,224,Providence,1968-01-19,Bronx,,W
5649,connoch01,Kevin,Joseph Aloysius,Connors,77,190,Seton Hall,1921-04-10,Brooklyn,1992-11-10,W
5650,conrowi01,William,James,Conroy,74,195,Washington,1982-12-08,Portland,,B
5651,cookbe01,Bertram,E.,Cook,75,185,Utah State,1929-04-26,Ogden,1998-11-24,W
5652,cookbo01,Robert,Bernard,Cook,70,155,Wisconsin,1923-04-01,,2004-10-11,W
5653,cookejo01,Joseph,,Cooke,75,175,Indiana,1948-08-14,Fairmont,2006-11-12,B
5654,cookje01,Jeffrey,James,Cook,82,215,Idaho State,1956-10-21,West Covina,,W
5655,coopech01,Charles,Henry,Cooper,77,205,Duquesne,1926-09-29,,1984-02-05,B
5656,coopedu01,Samuel,Duane,Cooper,73,185,USC,1969-06-25,Benton Harbor,,B
5657,coopejo01,Joseph,Edward,Cooper,82,225,Colorado,1957-09-01,Houston,,B
5658,coopewa01,Artis,Wayne,Cooper,82,220,New Orleans,1956-11-16,Milan,,B
5659,copato01,Thomas,James,Copa,82,265,Marquette,1964-10-30,Robbinsdale,,W
5660,corchch01,Christopher,,Corchiani,71,185,North Carolina State,1968-03-28,Coral Gables,,W
5661,corzida01,David,John,Corzine,83,240,DePaul,1956-04-25,Arlington Heights,,W
5662,costela01,Lawrence,Ronald,Costello,73,185,Niagara,1931-07-02,Minoa,2001-12-11,W
5663,cottoja01,John,J.,Cotton,79,200,Wyoming,1924-10-15,,,W
5664,courtjo01,Joseph,Pierre,Courtney,80,220,Southern Mississippi,1969-10-17,Jackson,,B
5665,courtst01,Stephen,Edward,Courtin,73,188,St. Joseph's (PA),1942-09-21,,,W
5666,cousybo01,Robert,Joseph,Cousy,73,175,Holy Cross,1928-08-09,New York,,W
5667,cowenda01,David,William,Cowens,80.5,225,Florida State,1948-10-25,Newport,,W
5668,coxch01,John,Arthur,Cox,74,180,San Francisco,1955-12-29,Philadelphia,,B
5669,crawfch01,Christopher,Lee,Crawford,81,235,Marquette,1975-05-13,Kalamazoo,,W
5670,crawfja01,Aaron,Jamal,Crawford,77,175,Michigan,1980-03-20,Seattle,,B
5671,creviro01,Ronald,Joseph Oscar Camille,Crevier,84,235,Boston College,1958-04-14,Montreal,,W
5672,crislha01,Harold,James,Crisler,75,215,Iowa State,1923-12-31,Richmond,1987-11-02,W
5673,crispjo01,Joseph,Steven,Crispin,72,185,Penn State,1979-07-18,Pitman,,W
5674,crissch01,Charles,Washington,Criss,68,165,New Mexico State,1948-11-06,Valhalla,,B
5675,critcru01,Russell,Dean,Critchfield,70,150,California,1946-06-27,Salinas,,W
5676,crockdi01,James,Dillard,Crocker,76,205,Western Michigan,1925-01-19,Niles,,W
5677,croftbo01,Robert,Alexander,Croft,82,200,Tennessee,1947-08-10,,,W
5678,crompge01,Geffery,,Crompton,83,268,North Carolina,1955-07-04,Burlington,2002-01-07,B
5679,crossch01,Francis,P.,Crossin,71,165,Pennsylvania,1924-07-04,Luzerne,1981-01-10,W
5680,crossje01,Jeffrey,A.,Cross,82,240,Maine,1961-09-01,Chicago,,W
5681,crosspe01,Peter,Michael,Cross,81,228,San Francisco,1948-03-28,,1977-01-02,W
5682,crowbi01,William,R.,Crow,73,180,Westminster (UT),1940-12-09,,,W
5683,crowdco01,Jonathan,Corey,Crowder,77,214,Kentucky Wesleyan,1969-04-13,Carrollton,,B
5684,cuetoal01,Alfonso,Angel,Cueto,79,230,Tulsa,1946-08-02,Havana,,W
5685,cummipa01,Patrick,Michael,Cummings,81,230,Cincinnati,1956-07-11,Johnstown,2012-06-26,W
5686,cummite01,Robert,Terrell,Cummings,81,220,DePaul,1961-03-15,Chicago,,B
5687,cunnibi01,William,John,Cunningham,77,195,North Carolina,1943-06-03,Brooklyn,,W
8189,wilsoha01,Harlan,,Wilson,71,160,Central Norman,,,,W
5688,curlebi01,William,Michael,Curley,81,245,Boston College,1972-05-29,Boston,,W
5689,currafr01,Francis,Hugh,Curran,72,165,Notre Dame,1925-09-19,,,W
5690,curryde01,Wardell,Stephen,Curry,76,190,Virginia Tech,1964-06-25,Harrisonburg,,B
5691,dabicmi01,Michael,Lee,Dabich,84,242,New Mexico State,1942-12-27,Lander,,W
5692,dahleed01,Edward,,Dahler,77,190,Duquesne,1926-01-31,,,W
5693,dallmho01,Howard,,Dallmar,76,200,Stanford,1922-05-24,San Francisco,1991-12-19,W
5694,dandrbo01,Robert,L.,Dandridge,78,195,Norfolk State,1947-11-15,Richmond,,B
5695,danieme01,Melvin,Joe,Daniels,81,220,New Mexico ,1944-07-20,Detroit,,B
5696,danilsa01,Predrag,,Danilovic,77,200,none,1970-02-26,Sarajevo,,W
